TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
"GO:0009408", "response to heat", 0.187738230392138, null, null, 4.65753388755799, -4.69492595092624, 0.827054497530932, 0.74292986, 6970, True
"GO:0009409", "response to cold", 0.0390809786296733, null, null, 3.97598294371255, -4.00921276413815, 0.842525291368953, 0.85630596, 6970, True
"GO:0034605", "cellular response to heat", 0.0641752546232538, null, null, 4.19136716573756, -2.86451601533191, 0.828070018961905, 0.88746793, 6970, True
"GO:0045927", "positive regulation of growth", 0.0538442613294357, 0.507135766874913, -5.19678063633635, 4.11514435179311, -3.49357455179641, 0.883971064812931, 0.65389415, null, False
"GO:0046620", "regulation of organ growth", 0.0183115926715296, null, null, 3.64679568877847, -2.20766693002861, 0.905714450265238, 0.78853232, 45927, True
"GO:0034087", "establishment of mitotic sister chromatid cohesion", 0.0104590463894232, 1.03562545484022, 5.79739960368088, 3.40363518979055, -2.83286906809338, 0.915222557416806, 0.65590965, null, False
"GO:0009863", "salicylic acid mediated signaling pathway", 0.00397377670877768, 5.07531511034752, -0.63124072381699, 2.98362628712453, -3.74995472343965, 0.789724796082311, 0.65961167, null, False
"GO:0071805", "potassium ion transmembrane transport", 0.395328821348087, -3.98125833649273, 4.79825895490908, 4.98093462759592, -2.30333783992489, 0.933213794714971, 0.65994979, null, False
"GO:0072659", "protein localization to plasma membrane", 0.0463800050791641, -2.76311937183466, 5.23198894217925, 4.05034108183408, -1.98803432466519, 0.90484137886202, 0.66012922, null, False
"GO:2000028", "regulation of photoperiodism, flowering", 0.00812104470837518, 1.64486320661698, -6.75350283275849, 3.29380435991934, -2.63818231135589, 0.874630890472381, 0.66022916, null, False
"GO:0045836", "positive regulation of meiotic nuclear division", 0.00304022833436629, null, null, 2.86746748785905, -2.2075810955232, 0.885346698519644, 0.7110654, 2000028, True
"GO:0010228", "vegetative to reproductive phase transition of meristem", 0.00843085058483914, 4.3117386426603, 5.85813524232582, 3.31005573775089, -1.51010772435233, 0.920877404201828, 0.66099018, null, False
"GO:0006900", "vesicle budding from membrane", 0.044025480418038, -0.64939127411381, 5.50027792104302, 4.02771646220899, -2.12131292663996, 0.861661486573417, 0.66254227, null, False
"GO:0061025", "membrane fusion", 0.118155830538334, null, null, 4.45644195210169, -1.52396699644258, 0.918609278807941, 0.71441446, 6900, True
"GO:0070676", "intralumenal vesicle formation", 0.00253214669696541, null, null, 2.78816837114117, -2.2075810955232, 0.877413574286342, 0.73830054, 6900, True
"GO:0045740", "positive regulation of DNA replication", 0.00812930619841422, -0.0756549247930539, -5.20971047184314, 3.29424571613812, -1.41615825117849, 0.892728652323367, 0.66397772, null, False
"GO:0010044", "response to aluminum ion", 0.00407704533426567, 6.46046705594479, 1.75030156474478, 2.99475694458763, -1.33460541248323, 0.865890182405138, 0.67194585, null, False
"GO:0000390", "spliceosomal complex disassembly", 0.002552800422063, 0.744104785162476, 4.38674207637813, 2.79169064902012, -2.12433690565422, 0.878675428634403, 0.67356183, null, False
"GO:0010431", "seed maturation", 0.00310218950965909, 4.27419211951831, 5.98239796870079, 2.87621784059164, -1.57945729484736, 0.919662462410228, 0.67385908, null, False
"GO:1901000", "regulation of response to salt stress", 0.0038705080832897, 1.06867725071263, -7.12305908300103, 2.97220283837906, -1.33488976307234, 0.87707240477473, 0.6756645, null, False
"GO:1901002", "positive regulation of response to salt stress", 0.00132183840624622, null, null, 2.50650503240487, -1.3328295782859, 0.864060285976256, 0.90654991, 1901000, True
"GO:1901001", "negative regulation of response to salt stress", 0.00145402224687084, null, null, 2.54777470538782, -1.39865595065679, 0.864228679960045, 0.91060677, 1901000, True
"GO:0010045", "response to nickel cation", 0.00466361112703743, 6.522019182417, 1.70816975356992, 3.05307844348342, -1.41629456190151, 0.864977946149702, 0.67653764, null, False
"GO:0016024", "CDP-diacylglycerol biosynthetic process", 0.0574090942812809, -6.20451085579113, -0.966844123679752, 4.14298355492282, -1.84314467033456, 0.921398242764446, 0.67671463, null, False
"GO:0010112", "regulation of systemic acquired resistance", 0.00406052235418759, 0.977764539402448, -7.05965532820659, 2.99299509843134, -3.85589785484888, 0.873145502868928, 0.67759699, null, False
"GO:1900150", "regulation of defense response to fungus", 0.0080177760828872, null, null, 3.28824922557199, -3.6399586551355, 0.86885323749161, 0.72755764, 10112, True
"GO:1900424", "regulation of defense response to bacterium", 0.00555585205125362, null, null, 3.12904505988796, -2.96631911613898, 0.871202515033229, 0.73942069, 10112, True
"GO:1900425", "negative regulation of defense response to bacterium", 0.00210254921493539, 0.794673085994987, -6.9647468508799, 2.70757017609794, -2.65592641206771, 0.856475569963011, 0.68092072, null, False
"GO:1900426", "positive regulation of defense response to bacterium", 0.0031269739797762, null, null, 2.87966920563205, -1.57626286984036, 0.853954670528785, 0.92680307, 1900425, True
"GO:0042542", "response to hydrogen peroxide", 0.0226282212169274, 6.47295656552451, 0.929373969985625, 3.73870130043471, -9.58032334414714, 0.821061416283177, 0.68149353, null, False
"GO:0000303", "response to superoxide", 0.116949652992634, null, null, 4.45198588894891, -1.41626775290517, 0.803396747656481, 0.84734651, 42542, True
"GO:0006888", "endoplasmic reticulum to Golgi vesicle-mediated transport", 0.166022903824525, -2.89759802550144, 5.37184554802684, 4.60415042308233, -1.5415409460849, 0.894042587493301, 0.68269939, null, False
"GO:1902289", "negative regulation of defense response to oomycetes", 9.91378804684661E-05, 0.492308906922126, -7.4510948828627, 1.39794000867204, -1.591240342425, 0.87541928390038, 0.6836288, null, False
"GO:0051865", "protein autoubiquitination", 0.0176671964484846, -5.9645653481546, 1.70014161446824, 3.63124078023551, -2.43722371511314, 0.926386923611143, 0.68577645, null, False
"GO:0080113", "regulation of seed growth", 0.00149119895204651, 3.91001181029436, -5.18049735582612, 2.55870857053317, -2.43317988702894, 0.911711991272359, 0.68639495, null, False
"GO:0016559", "peroxisome fission", 0.0235245928861631, 1.11460239896042, 5.8947641168862, 3.7555699806288, -3.30206202891864, 0.916830212575117, 0.68699233, null, False
"GO:0006122", "mitochondrial electron transport, ubiquinol to cytochrome c", 0.0333475045425803, 6.12619206437537, -6.36840232769682, 3.9070887450743, -2.20794915520305, 0.967152408188396, 0.68918563, null, False
"GO:0048317", "seed morphogenesis", 0.000334590346581073, 4.25877877135783, 5.92831070677694, 1.91381385238372, -1.3328295782859, 0.927740167710617, 0.69604483, null, False
"GO:0043666", "regulation of phosphoprotein phosphatase activity", 0.0463758743341446, 1.78373353838518, -4.24765300140266, 4.0503024039624, -1.50969181193626, 0.901658159425271, 0.69938337, null, False
